-12564,-3028,4272,-404,-91,-2049,554,507,536,474,522
-12520,-3132,4248,-310,-140,-1955,556,507,537,476,522
-12512,-2960,4076,383,-268,-1044,554,507,538,479,523
-12512,-2960,4076,383,-268,-1044,554,507,538,479,523
-12360,-2828,4368,1565,-275,-93,553,506,540,481,525
-12308,-2524,4644,176,29,-110,549,506,538,482,526
-12308,-2524,4644,176,29,-110,549,506,538,482,526
-12156,-2988,4088,212,45,56,547,505,540,482,525
-11800,-3024,4048,1182,17,323,537,506,539,483,526
-11932,-2700,3996,527,111,77,525,506,540,482,525
-11932,-2700,3996,527,111,77,525,506,540,482,525
-11764,-3212,3580,278,93,-82,536,507,539,483,525
-11568,-3056,3696,876,39,57,541,506,542,484,527
-11568,-3056,3696,876,39,57,541,506,542,484,527
-12168,-2844,4168,418,159,238,544,509,543,485,528
-12168,-2844,4168,418,159,238,544,509,543,485,528
-12320,-3132,3612,522,26,958,532,510,546,488,530
-12368,-2700,4280,1440,-20,1971,521,512,553,496,536
-13004,-2068,5196,-142,297,2728,537,517,562,506,549
-13004,-2068,5196,-142,297,2728,537,517,562,506,549
-12784,-3132,3712,63,347,3249,543,519,573,517,561
-12556,-1888,4148,1021,456,4258,550,519,586,533,569
-12556,-1888,4148,1021,456,4258,550,519,586,533,569
-13000,-1980,4332,-1312,801,3932,551,509,594,543,581
-12248,-2096,3360,-131,864,4408,552,502,599,551,585
-12248,-2096,3360,-131,864,4408,552,502,599,551,585
-12348,-1132,4668,679,917,4359,551,495,605,556,589
-12452,-1436,3540,-43,825,3758,553,490,606,561,590
-12452,-1436,3540,-43,825,3758,553,490,606,561,590
-11736,-1052,3272,1051,480,3641,555,485,606,564,589
-12656,-548,4108,811,837,3327,555,485,608,566,592
-12656,-548,4108,811,837,3327,555,485,608,566,592
-11856,-612,3680,101,602,2699,560,486,610,566,593
-14256,80,3456,-496,633,1901,562,485,610,566,594
-14256,80,3456,-496,633,1901,562,485,610,566,594
-12208,-392,4256,561,186,2099,563,486,610,568,594
-12128,-48,3464,484,-146,1449,564,485,608,567,592
-12128,-48,3464,484,-146,1449,564,485,608,567,592
-11980,-124,3336,373,-744,1078,564,486,609,569,593
-12192,16,4064,-360,-980,514,566,487,608,567,594
-12180,-124,3660,-475,-1014,-111,568,488,610,568,592
-12180,-124,3660,-475,-1014,-111,568,488,610,568,592
-12164,36,4020,71,-1336,-217,567,489,609,567,594
-12552,456,4932,-490,-1091,-769,570,490,610,570,595
-12552,456,4932,-490,-1091,-769,570,490,610,570,595
-12132,-348,3768,-170,-871,-1018,569,490,608,567,594
-12132,-348,3768,-170,-871,-1018,569,490,608,567,594
-12596,96,4728,407,-828,-981,567,490,608,569,596
-12800,-100,4604,-174,-491,-1183,568,490,609,569,596
-12800,-100,4604,-174,-491,-1183,568,490,609,569,596
