-10352,-3415,7151,623,-213,-36,508,606,614,568,581
-10544,-3319,7735,435,129,284,511,604,614,565,581
-10544,-3319,7735,435,129,284,511,604,614,565,581
-10904,-3331,7951,622,1095,1558,547,603,612,566,581
-11080,-3111,8003,1483,1771,2399,549,605,613,566,582
-11080,-3111,8003,1483,1771,2399,549,605,613,566,582
-11584,-2819,8427,1698,2670,2675,552,603,610,563,580
-11680,-2767,8079,1882,2718,2672,521,601,601,560,562
-11680,-2767,8079,1882,2718,2672,521,601,601,560,562
-11444,-2395,7663,3392,3484,3321,554,587,557,519,489
-11444,-2395,7663,3392,3484,3321,554,587,557,519,489
-10116,-4951,5407,13839,5244,5873,558,568,513,466,432
-10116,-4951,5407,13839,5244,5873,558,568,513,466,432
-10312,-4727,5207,14703,5148,6319,559,550,476,426,395
-9564,-431,5735,-60,3765,5618,546,500,421,366,357
-9564,-431,5735,-60,3765,5618,546,500,421,366,357
-10768,61,5051,5067,1540,7646,524,477,387,344,348
-10768,61,5051,5067,1540,7646,524,477,387,344,348
-10328,817,5043,2731,-480,5632,520,441,361,333,339
-10596,705,5875,-2282,-979,3084,507,404,347,326,335
-10596,705,5875,-2282,-979,3084,507,404,347,326,335
-10116,2093,6555,-4522,-1374,1398,508,392,346,325,334
-10768,1301,5539,-4357,-1391,1042,510,388,345,324,333
-10448,1445,5347,-968,-2264,244,510,386,345,324,335
-10448,1445,5347,-968,-2264,244,510,386,345,324,335
-10448,1445,5347,-968,-2264,244,510,386,345,324,335
-10340,1217,5355,-1650,-2147,-965,509,384,346,322,333
-10340,1217,5355,-1650,-2147,-965,509,384,346,322,333
-10340,1217,5355,-1650,-2147,-965,509,384,346,322,333
-10340,1217,5355,-1650,-2147,-965,509,384,346,322,333
-10264,1309,5291,-1694,-2144,-1038,510,384,347,323,334
-10428,465,7287,-868,-2326,-3041,507,387,351,324,337
-10592,-43,6479,-743,-1954,-3152,506,388,354,326,338
-11528,-875,7751,-1486,-1635,-3088,505,388,351,327,340
-11528,-875,7751,-1486,-1635,-3088,505,388,351,327,340
-11140,-683,7143,-564,-1445,-2605,506,389,355,326,339
-11140,-683,7143,-564,-1445,-2605,506,389,355,326,339
-11140,-683,7143,-564,-1445,-2605,506,389,355,326,339
-11564,-511,7567,-847,-1091,-1589,505,389,356,328,340
-11564,-511,7567,-847,-1091,-1589,505,389,356,328,340
-10192,-1555,6851,-1229,-621,-848,507,391,358,328,342
-10940,-891,7291,-1429,-227,-306,506,391,355,328,342
-10940,-891,7291,-1429,-227,-306,506,391,355,328,342
-11292,-2003,7119,-630,-152,-28,506,390,356,327,341
-9980,-827,5891,328,-138,338,504,392,357,328,342
-10856,-1107,7567,-875,156,62,505,392,359,328,343
-10856,-1107,7567,-875,156,62,505,392,359,328,343
-10764,-1267,7307,-146,274,-145,507,394,359,328,343
-10176,-971,6895,247,214,243,507,394,357,330,343
-10176,-971,6895,247,214,243,507,394,357,330,343
