-6727,-12876,-8492,611,-26,-947,566,603,610,547,562
-6723,-12856,-8460,172,-36,-762,566,603,610,548,560
-6723,-12856,-8460,172,-36,-762,566,603,610,548,560
-6867,-13004,-8388,344,23,-599,568,605,608,547,561
-6971,-12876,-8416,776,153,-527,568,605,609,548,562
-6971,-12876,-8416,776,153,-527,568,605,609,548,562
-6843,-12728,-8112,135,301,-558,567,604,610,550,560
-6711,-12980,-8352,-38,393,-460,569,605,609,549,559
-6711,-12980,-8352,-38,393,-460,569,605,609,549,559
-6699,-12992,-8444,219,380,-361,568,604,608,549,560
-6823,-13096,-8288,567,328,-169,569,604,610,548,559
-6835,-13060,-8232,358,348,-197,568,602,612,547,559
-6835,-13060,-8232,358,348,-197,568,602,612,547,559
-6807,-13076,-8560,-176,347,-256,568,603,610,548,558
-6807,-13076,-8560,-176,347,-256,568,603,610,548,558
-6855,-13008,-8368,2134,552,-523,556,600,604,538,532
-6855,-13008,-8368,2134,552,-523,556,600,604,538,532
-6855,-13008,-8368,2134,552,-523,556,600,604,538,532
-5227,-12080,-8156,-2254,1184,-1634,536,589,573,513,499
-5227,-12080,-8156,-2254,1184,-1634,536,589,573,513,499
-5227,-12080,-8156,-2254,1184,-1634,536,589,573,513,499
-5227,-12080,-8156,-2254,1184,-1634,536,589,573,513,499
-5227,-12080,-8156,-2254,1184,-1634,536,589,573,513,499
-5227,-12080,-8156,-2254,1184,-1634,536,589,573,513,499
-5227,-12080,-8156,-2254,1184,-1634,536,589,573,513,499
-5227,-12080,-8156,-2254,1184,-1634,536,589,573,513,499
-5227,-12080,-8156,-2254,1184,-1634,536,589,573,513,499
-5227,-12080,-8156,-2254,1184,-1634,536,589,573,513,499
-7843,-9900,-8816,-9012,-8896,1830,526,373,363,340,349
-10003,-9648,-7964,-5358,-9001,2128,524,365,359,335,345
-10519,-9660,-5824,-2441,-8274,1282,520,358,356,333,344
-10519,-9660,-5824,-2441,-8274,1282,520,358,356,333,344
-11063,-8656,-4108,2116,-6818,1293,515,352,352,329,344
-11063,-8656,-4108,2116,-6818,1293,515,352,352,329,344
-10815,-8572,-3188,4916,-5887,410,512,348,352,329,344
-11291,-7952,-2776,1521,-4365,-1438,505,347,350,329,346
-11291,-7952,-2776,1521,-4365,-1438,505,347,350,329,346
-11251,-8892,-3048,-5788,-2253,-3925,503,348,351,332,345
-10179,-11328,-5268,-3913,-514,-4035,501,348,352,330,345
-10179,-11328,-5268,-3913,-514,-4035,501,348,352,330,345
-10179,-11328,-5268,-3913,-514,-4035,501,348,352,330,345
-10179,-11328,-5268,-3913,-514,-4035,501,348,352,330,345
-10179,-11328,-5268,-3913,-514,-4035,501,348,352,330,345
-10179,-11328,-5268,-3913,-514,-4035,501,348,352,330,345
-9787,-10800,-7620,1580,-617,156,498,351,353,333,345
-9435,-10644,-6868,-857,-326,-87,499,351,352,335,347
-9435,-10644,-6868,-857,-326,-87,499,351,352,335,347
-9255,-11040,-7312,-44,-26,88,498,354,356,336,348
-9255,-11040,-7312,-44,-26,88,498,354,356,336,348
-9091,-11120,-7624,-427,-27,-39,499,353,356,333,347
