-8746,-5726,7736,565,-69,297,543,567,571,540,570
-8746,-5726,7736,565,-69,297,543,567,571,540,570
-8858,-6034,7924,867,-191,281,540,567,572,541,570
-8926,-5586,8304,129,-126,142,529,569,573,543,571
-8926,-5586,8304,129,-126,142,529,569,573,543,571
-8862,-5722,8008,239,-109,22,534,569,574,542,573
-8894,-5758,8096,224,-115,13,534,570,576,544,574
-8786,-5650,8084,22,-68,5,523,569,576,541,574
-8786,-5650,8084,22,-68,5,523,569,576,541,574
-8962,-5766,7928,215,-84,91,528,570,574,543,575
-8894,-5662,7980,298,-140,3,538,569,575,542,574
-8894,-5662,7980,298,-140,3,538,569,575,542,574
-8818,-5822,8044,-220,-167,-141,538,569,574,541,573
-8818,-5822,8044,-220,-167,-141,538,569,574,541,573
-9098,-5702,7876,673,-128,33,535,571,576,544,574
-9098,-5702,7876,673,-128,33,535,571,576,544,574
-9594,-5758,8096,567,-80,465,533,570,575,542,577
-9594,-5758,8096,567,-80,465,533,570,575,542,577
-10622,-5678,8472,2490,123,1744,548,571,575,543,581
-11358,-5330,9380,3573,1211,3299,537,564,567,539,588
-11358,-5330,9380,3573,1211,3299,537,564,567,539,588
-11282,-6078,10124,9154,4810,5509,538,530,545,519,590
-10514,-7394,8288,22357,7958,9689,554,479,497,475,589
-10514,-7394,8288,22357,7958,9689,554,479,497,475,589
-11082,-2490,10424,21017,8487,11471,544,441,462,437,588
-10690,-306,8260,6538,7414,9073,547,392,419,397,582
-10690,-306,8260,6538,7414,9073,547,392,419,397,582
-9110,-1714,8016,6389,4588,11182,548,350,363,353,578
-9126,-2082,8016,6210,4410,11127,547,347,362,351,578
-9966,918,7652,2993,3046,10399,544,343,354,345,576
-9966,918,7652,2993,3046,10399,544,343,354,345,576
-9602,1194,6560,1999,1585,9414,534,342,353,342,576
-9558,1762,5452,431,275,7507,520,345,351,343,575
-9558,1762,5452,431,275,7507,520,345,351,343,575
-10090,2754,7696,162,-437,5338,507,343,349,342,577
-10090,2754,7696,162,-437,5338,507,343,349,342,577
-8902,2214,4284,287,-2756,2388,498,355,350,341,576
-8902,2214,4284,287,-2756,2388,498,355,350,341,576
-10182,2286,7396,369,-3827,533,493,362,350,342,575
-10182,2286,7396,369,-3827,533,493,362,350,342,575
-10182,2286,7396,369,-3827,533,493,362,350,342,575
-9458,1666,6584,184,-4341,-931,494,367,352,343,576
-9458,1666,6584,184,-4341,-931,494,367,352,343,576
-10014,1826,8188,1231,-4429,-1424,491,373,354,344,578
-10558,2142,7896,-1315,-2221,-1744,487,376,357,345,578
-10558,2142,7896,-1315,-2221,-1744,487,376,357,345,578
-11914,2686,10348,-870,-1402,-1475,492,377,356,346,576
-11274,2606,8824,-1208,-760,-1248,486,376,357,347,577
-10974,1918,8420,-338,-533,-699,480,380,358,347,575
-10974,1918,8420,-338,-533,-699,480,380,358,347,575
