4712,-7084,-12812,337,74,96,545,594,602,547,565
4712,-7084,-12812,337,74,96,545,594,602,547,565
4536,-6936,-12680,-145,275,-175,538,593,601,545,565
4316,-7428,-13080,-300,405,-472,531,592,600,546,566
4316,-7428,-13080,-300,405,-472,531,592,600,546,566
4332,-7340,-12968,367,549,-436,537,590,601,546,566
4340,-7368,-13144,-150,691,-435,539,592,602,545,565
4340,-7368,-13144,-150,691,-435,539,592,602,545,565
4308,-7500,-13244,-66,641,-351,537,589,602,545,565
4308,-7500,-13244,-66,641,-351,537,589,602,545,565
4316,-7500,-13580,68,326,-21,537,592,602,548,565
4492,-7528,-13428,-3,317,20,539,590,599,546,564
4652,-7912,-13824,-295,-30,407,533,589,600,545,564
4652,-7912,-13824,-295,-30,407,533,589,600,545,564
4816,-7892,-14216,-313,-452,1176,535,587,598,546,560
5080,-9824,-15988,-1118,-1316,2692,548,590,595,542,547
5080,-9824,-15988,-1118,-1316,2692,548,590,595,542,547
4868,-14508,-16736,8128,-3057,7626,537,588,592,537,528
4680,-16020,-16968,14460,-5322,13724,527,589,586,536,528
3088,-18280,-17440,18031,-7459,20189,522,584,573,531,527
3088,-18280,-17440,18031,-7459,20189,522,584,573,531,527
2048,-19848,-15784,22318,-8729,26230,521,584,571,531,527
2048,-19848,-15784,22318,-8729,26230,521,584,571,531,527
2048,-19848,-15784,22318,-8729,26230,521,584,571,531,527
2048,-19848,-15784,22318,-8729,26230,521,584,571,531,527
2048,-19848,-15784,22318,-8729,26230,521,584,571,531,527
2048,-19848,-15784,22318,-8729,26230,521,584,571,531,527
-2776,-10320,-7560,25726,-8400,32875,582,568,554,515,523
-2776,-10320,-7560,25726,-8400,32875,582,568,554,515,523
-4180,-6040,-5888,24303,-7647,32875,582,566,556,514,528
-5168,-3088,-5236,21819,-6198,32875,582,567,555,513,526
-6256,-44,-4292,17810,-4850,32875,581,564,555,513,525
-6256,-44,-4292,17810,-4850,32875,581,564,555,513,525
-7056,1992,-3776,15482,-4216,32875,582,563,556,513,525
-8116,3276,-2956,13010,-4072,28123,584,560,556,511,524
-8116,3276,-2956,13010,-4072,28123,584,560,556,511,524
-8356,3940,-3012,9187,-4400,22623,581,563,556,511,524
-7672,4228,-3576,8411,-5332,17882,584,560,556,510,525
-7672,4228,-3576,8411,-5332,17882,584,560,556,510,525
-8176,3816,-1388,8412,-5543,14107,583,557,553,509,521
-8176,3816,-1388,8412,-5543,14107,583,557,553,509,521
-8596,8428,884,6310,-5117,6796,585,556,546,506,519
-8596,8428,884,6310,-5117,6796,585,556,546,506,519
-9348,7372,1504,828,-3868,2553,586,553,544,504,518
-9348,7372,1504,828,-3868,2553,586,553,544,504,518
-9436,6076,156,-502,-2861,618,586,553,543,500,514
-11068,5256,1884,1130,-1343,-82,586,548,541,497,512
-11068,5256,1884,1130,-1343,-82,586,548,541,497,512
-11348,6320,888,24,-171,-1240,584,549,538,493,511
-11880,5792,1220,-484,445,-1374,584,549,535,493,511
