-10476,-6183,1435,-284,25,-201,531,581,589,523,539
-10492,-6159,1411,-248,69,-212,529,584,590,525,541
-10380,-6559,1559,-97,148,-141,529,583,588,525,540
-10400,-6627,1327,494,277,99,529,582,589,524,539
-10400,-6627,1327,494,277,99,529,582,589,524,539
-10416,-6231,1491,1214,244,288,530,584,587,526,538
-10440,-6075,1459,825,158,173,529,584,587,525,540
-10440,-6075,1459,825,158,173,529,584,587,525,540
-10584,-6387,1327,727,104,207,528,584,588,527,541
-10416,-6451,1407,1241,198,355,531,583,589,527,539
-10508,-5979,1399,1457,255,412,529,584,588,528,541
-10508,-5979,1399,1457,255,412,529,584,588,528,541
-10376,-5927,1507,749,235,53,529,586,587,526,541
-10324,-5687,1579,14,352,-254,530,582,589,525,540
-10324,-5687,1579,14,352,-254,530,582,589,525,540
-9820,-4783,2539,-1114,410,-900,532,586,588,528,542
-8824,-4795,5839,-2377,2115,-3172,531,583,588,526,540
-8528,-5055,6319,-1802,2629,-3536,530,581,584,526,539
-6872,-6671,7271,10122,9351,-6135,531,581,584,526,536
-6320,245,9647,16950,16576,-10417,531,581,585,528,540
-6320,245,9647,16950,16576,-10417,531,581,585,528,540
-5128,-2743,8271,9082,22308,-16653,529,580,585,527,540
-5232,-8599,3819,7674,25483,-18434,525,579,588,530,542
-5232,-8599,3819,7674,25483,-18434,525,579,588,530,542
-5256,-12071,79,11233,26127,-17526,462,581,588,532,543
-5168,-13455,-1865,12330,25234,-15986,487,581,590,533,545
-5168,-13455,-1865,12330,25234,-15986,487,581,590,533,545
-4716,-15375,-7001,11509,21967,-13306,504,584,590,534,544
-4716,-15375,-7001,11509,21967,-13306,504,584,590,534,544
-3956,-17699,-8161,11114,17858,-9148,487,584,592,534,546
-3956,-17699,-8161,11114,17858,-9148,487,584,592,534,546
-3344,-14755,-7565,6389,11392,-4636,511,584,592,534,546
-3344,-14755,-7565,6389,11392,-4636,511,584,592,534,546
-3136,-14763,-7061,2616,8184,-3064,507,584,591,535,544
-3144,-14871,-5313,333,6144,-2033,506,584,591,533,546
-3144,-14871,-5313,333,6144,-2033,506,584,591,533,546
-2992,-14475,-6129,2781,4690,-549,512,584,592,533,545
-3196,-13159,-5409,3142,3273,-132,512,584,591,533,545
-3196,-13159,-5409,3142,3273,-132,512,584,591,533,545
-3176,-12991,-5385,2976,3130,-117,513,582,591,534,545
-2944,-13059,-4789,979,2073,-173,516,581,593,533,546
-3088,-12799,-3817,918,1104,104,512,584,592,535,546
-3088,-12799,-3817,918,1104,104,512,584,592,535,546
-2936,-13399,-3737,570,1187,227,514,584,589,534,544
-3148,-12783,-3809,207,837,84,514,584,591,533,544
-3148,-12783,-3809,207,837,84,514,584,591,533,544
-3000,-13007,-3573,-109,675,-150,513,581,589,533,545
-3000,-13007,-3573,-109,675,-150,513,581,589,533,545
-3108,-13259,-3617,-33,102,-460,512,583,592,534,545
-2812,-12703,-3845,-185,-1033,-984,512,584,588,533,546
