-4310,-12250,4656,13,-154,187,570,470,466,435,479
-4310,-12250,4656,13,-154,187,570,470,466,435,479
-4402,-12046,4608,-482,-101,162,571,470,466,435,479
-4526,-12334,4748,-252,-36,112,574,469,467,435,478
-4526,-12334,4748,-252,-36,112,574,469,467,435,478
-4326,-12146,4820,337,52,78,574,469,466,435,478
-4542,-11990,4720,108,130,-74,572,470,466,433,477
-4542,-11990,4720,108,130,-74,572,470,466,433,477
-4118,-12054,4596,-113,155,-184,574,470,465,435,478
-4386,-12202,4700,272,259,-158,574,468,465,434,477
-4386,-12202,4700,272,259,-158,574,468,465,434,477
-4710,-12002,4616,164,252,-320,577,469,465,436,477
-4794,-12078,4580,191,209,-349,576,469,466,435,477
-4794,-12078,4580,191,209,-349,576,469,466,435,477
-5610,-12778,5204,785,217,173,575,467,466,434,478
-6366,-13494,5996,1405,382,1240,576,469,464,434,476
-7918,-14450,6516,3052,529,3334,574,469,466,433,477
-7918,-14450,6516,3052,529,3334,574,469,466,433,477
-8382,-15426,7132,6190,928,6594,574,469,465,434,475
-8562,-14910,7168,8213,1780,9804,572,470,465,434,476
-8562,-14910,7168,8213,1780,9804,572,470,465,434,476
-8118,-15510,6796,9554,2712,13392,577,468,464,433,475
-8118,-15510,6796,9554,2712,13392,577,468,464,433,475
-8010,-14074,6892,10813,4071,16760,576,468,464,433,475
-8122,-13030,6388,9459,5402,19448,577,467,464,432,474
-8122,-13030,6388,9459,5402,19448,577,467,464,432,474
-5898,-5982,2808,29308,10260,29193,577,468,465,434,474
-5898,-5982,2808,29308,10260,29193,577,468,465,434,474
-5974,1950,3480,16129,10981,26339,578,467,465,433,475
-5974,1950,3480,16129,10981,26339,578,467,465,433,475
-5382,-5866,1576,21620,9626,25836,574,465,468,433,477
-6182,6022,6756,25078,6543,23213,564,461,467,429,475
-6182,6022,6756,25078,6543,23213,564,461,467,429,475
-6958,9030,8516,-5570,5115,8900,557,460,468,428,475
-7166,2034,2992,-1820,446,2848,562,459,466,427,475
-7166,2034,2992,-1820,446,2848,562,459,466,427,475
-6966,7054,4620,-1733,-3090,-3130,565,461,466,427,475
-8490,5982,5492,-8831,-5030,-9723,569,461,464,427,473
-8298,5846,5660,-9460,-5249,-10270,571,463,465,428,473
-8298,5846,5660,-9460,-5249,-10270,571,463,465,428,473
-8298,5846,5660,-9460,-5249,-10270,571,463,465,428,473
-8298,5846,5660,-9460,-5249,-10270,571,463,465,428,473
-8598,-1218,6460,-9548,-4480,-14960,577,463,461,429,471
-10806,-5150,6956,-8747,-3499,-14109,579,465,461,428,471
-10806,-5150,6956,-8747,-3499,-14109,579,465,461,428,471
-10954,-6990,5980,-3652,-2836,-11098,579,464,460,428,470
-11866,-7442,7120,-3,-2189,-8023,577,465,460,428,470
-12014,-7686,7084,424,-2005,-7685,579,463,459,428,467
-12014,-7686,7084,424,-2005,-7685,579,463,459,428,467
-12786,-7702,8632,3443,-926,-3820,579,465,461,428,470
