-4008,-10920,-7740,-567,357,-57,578,610,617,564,589
-3792,-10660,-7876,-351,343,7,577,610,616,564,588
-3808,-10356,-7704,-42,327,-2,577,610,617,565,588
-3808,-10356,-7704,-42,327,-2,577,610,617,565,588
-3900,-10480,-7832,404,362,-113,577,611,616,565,588
-3888,-10364,-7992,152,301,-111,578,611,615,564,589
-3924,-10204,-7868,302,124,8,577,609,614,564,589
-3924,-10204,-7868,302,124,8,577,609,614,564,589
-4124,-10100,-8100,56,126,-101,576,609,615,564,589
-3980,-10296,-8100,-41,-76,-18,577,611,617,566,589
-3980,-10296,-8100,-41,-76,-18,577,611,617,566,589
-4088,-10264,-7924,322,-224,27,579,611,617,565,589
-4020,-10168,-7876,515,-303,-114,577,611,617,565,589
-4012,-9916,-8044,349,-232,-225,578,610,616,565,587
-4012,-9916,-8044,349,-232,-225,578,610,616,565,587
-4212,-9716,-7568,-570,-423,-537,578,610,615,565,589
-4212,-9716,-7568,-570,-423,-537,578,610,615,565,589
-4396,-9140,-7716,-211,-576,-792,578,611,616,564,589
-4732,-7744,-7480,-441,-726,-1532,577,613,616,565,587
-4732,-7744,-7480,-441,-726,-1532,577,613,616,565,587
-4732,-7744,-7480,-441,-726,-1532,577,613,616,565,587
-5000,-5348,-5792,-1151,-511,-3158,579,611,617,566,588
-5000,-5348,-5792,-1151,-511,-3158,579,611,617,566,588
-5456,-2980,-3340,-1382,920,-6257,579,610,615,565,589
-2040,-2244,-2700,-2255,7365,-15761,577,610,615,565,587
-276,-3992,-3228,-6763,10774,-20612,577,613,617,566,589
-276,-3992,-3228,-6763,10774,-20612,577,613,617,566,589
1876,-8192,-7380,-3927,13237,-22612,579,611,615,565,589
4912,-11832,-11036,-1005,12965,-20874,577,611,617,566,587
4912,-11832,-11036,-1005,12965,-20874,577,611,617,566,587
6260,-13036,-9372,2305,12828,-19939,579,611,617,566,590
6260,-13036,-9372,2305,12828,-19939,579,611,617,566,590
10296,-15928,-14808,-2091,11453,-18234,578,610,614,564,588
12456,-18676,-14456,3414,8722,-13697,579,612,616,566,587
12456,-18676,-14456,3414,8722,-13697,579,612,616,566,587
12380,-16032,-11516,5764,6165,-9015,576,611,618,564,590
11808,-15432,-11204,2983,4732,-6752,576,611,616,565,589
11460,-14080,-9328,1456,3825,-4356,576,612,616,564,589
11460,-14080,-9328,1456,3825,-4356,576,612,616,564,589
10920,-13368,-8916,1016,3166,-2313,574,610,617,566,590
10488,-12480,-8976,-127,2272,-956,575,611,617,565,589
10488,-12480,-8976,-127,2272,-956,575,611,617,565,589
10180,-12044,-8872,-1099,1203,-310,576,612,616,566,588
9920,-11600,-8528,-1039,239,304,576,609,617,565,589
9920,-11600,-8528,-1039,239,304,576,609,617,565,589
9464,-11320,-8508,-658,-330,581,576,613,616,566,588
9192,-10932,-8100,-126,-322,727,576,612,616,566,588
9192,-10932,-8100,-126,-322,727,576,612,616,566,588
8848,-10684,-7700,-613,-30,613,576,610,615,566,590
8708,-10840,-8056,-641,133,477,578,612,617,565,589
